,question_link,question,No_answer
1485,https://leetcode.cn/problems/widest-vertical-area-between-two-points-containing-no-points/,1637. 两点之间不包含任何点的最宽垂直面积,100
1486,https://leetcode.cn/problems/count-substrings-that-differ-by-one-character/,1638. 统计只差一个字符的子串数目,61
1487,https://leetcode.cn/problems/number-of-ways-to-form-a-target-string-given-a-dictionary/,1639. 通过给定词典构造目标字符串的方案数,36
1488,https://leetcode.cn/problems/check-array-formation-through-concatenation/,1640. 能否连接形成数组,249
1489,https://leetcode.cn/problems/count-sorted-vowel-strings/,1641. 统计字典序元音字符串的数目,315
1490,https://leetcode.cn/problems/furthest-building-you-can-reach/,1642. 可以到达的最远建筑,130
1491,https://leetcode.cn/problems/kth-smallest-instructions/,1643. 第 K 条最小指令,52
1492,https://leetcode.cn/problems/lowest-common-ancestor-of-a-binary-tree-ii/,1644. 二叉树的最近公共祖先 II,37
1493,https://leetcode.cn/problems/hopper-company-queries-ii/,1645. Hopper Company Queries II,30
1494,https://leetcode.cn/problems/get-maximum-in-generated-array/,1646. 获取生成数组中的最大值,412
1495,https://leetcode.cn/problems/minimum-deletions-to-make-character-frequencies-unique/,1647. 字符频次唯一的最小删除次数,139
1496,https://leetcode.cn/problems/sell-diminishing-valued-colored-balls/,1648. 销售价值减少的颜色球,116
1497,https://leetcode.cn/problems/create-sorted-array-through-instructions/,1649. 通过指令创建有序数组,79
1498,https://leetcode.cn/problems/lowest-common-ancestor-of-a-binary-tree-iii/,1650. 二叉树的最近公共祖先 III,46
1499,https://leetcode.cn/problems/hopper-company-queries-iii/,1651. Hopper 公司查询 III,29
1500,https://leetcode.cn/problems/defuse-the-bomb/,1652. 拆炸弹,226
1501,https://leetcode.cn/problems/minimum-deletions-to-make-string-balanced/,1653. 使字符串平衡的最少删除次数,114
1502,https://leetcode.cn/problems/minimum-jumps-to-reach-home/,1654. 到家的最少跳跃次数,79
1503,https://leetcode.cn/problems/distribute-repeating-integers/,1655. 分配重复整数,45
1504,https://leetcode.cn/problems/design-an-ordered-stream/,1656. 设计有序流,116
1505,https://leetcode.cn/problems/determine-if-two-strings-are-close/,1657. 确定两个字符串是否接近,94
1506,https://leetcode.cn/problems/minimum-operations-to-reduce-x-to-zero/,1658. 将 x 减到 0 的最小操作数,189
1507,https://leetcode.cn/problems/maximize-grid-happiness/,1659. 最大化网格幸福感,26
1508,https://leetcode.cn/problems/correct-a-binary-tree/,1660. 纠正二叉树,31
1509,https://leetcode.cn/problems/average-time-of-process-per-machine/,1661. 每台机器的进程平均运行时间,75
1510,https://leetcode.cn/problems/check-if-two-string-arrays-are-equivalent/,1662. 检查两个字符串数组是否相等,356
1511,https://leetcode.cn/problems/smallest-string-with-a-given-numeric-value/,1663. 具有给定数值的最小字符串,148
1512,https://leetcode.cn/problems/ways-to-make-a-fair-array/,1664. 生成平衡数组的方案数,124
1513,https://leetcode.cn/problems/minimum-initial-energy-to-finish-tasks/,1665. 完成所有任务的最少初始能量,94
1514,https://leetcode.cn/problems/change-the-root-of-a-binary-tree/,1666. 改变二叉树的根节点,18
1515,https://leetcode.cn/problems/fix-names-in-a-table/,1667. 修复表中的名字,100
1516,https://leetcode.cn/problems/maximum-repeating-substring/,1668. 最大重复子字符串,174
1517,https://leetcode.cn/problems/merge-in-between-linked-lists/,1669. 合并两个链表,311
1518,https://leetcode.cn/problems/design-front-middle-back-queue/,1670. 设计前中后队列,107
1519,https://leetcode.cn/problems/minimum-number-of-removals-to-make-mountain-array/,1671. 得到山形数组的最少删除次数,52
1520,https://leetcode.cn/problems/richest-customer-wealth/,1672. 最富有客户的资产总量,881
1521,https://leetcode.cn/problems/find-the-most-competitive-subsequence/,1673. 找出最具竞争力的子序列,196
1522,https://leetcode.cn/problems/minimum-moves-to-make-array-complementary/,1674. 使数组互补的最少操作次数,62
1523,https://leetcode.cn/problems/minimize-deviation-in-array/,1675. 数组的最小偏移量,56
1524,https://leetcode.cn/problems/lowest-common-ancestor-of-a-binary-tree-iv/,1676. 二叉树的最近公共祖先 IV,39
1525,https://leetcode.cn/problems/products-worth-over-invoices/,1677. 发票中的产品金额,47
1526,https://leetcode.cn/problems/goal-parser-interpretation/,1678. 设计 Goal 解析器,395
1527,https://leetcode.cn/problems/max-number-of-k-sum-pairs/,1679. K 和数对的最大数目,139
1528,https://leetcode.cn/problems/concatenation-of-consecutive-binary-numbers/,1680. 连接连续二进制数字,81
1529,https://leetcode.cn/problems/minimum-incompatibility/,1681. 最小不兼容性,57
1530,https://leetcode.cn/problems/longest-palindromic-subsequence-ii/,1682. 最长回文子序列 II,29
1531,https://leetcode.cn/problems/invalid-tweets/,1683. 无效的推文,45
1532,https://leetcode.cn/problems/count-the-number-of-consistent-strings/,1684. 统计一致字符串的数目,433
1533,https://leetcode.cn/problems/sum-of-absolute-differences-in-a-sorted-array/,1685. 有序数组中差绝对值之和,116
1534,https://leetcode.cn/problems/stone-game-vi/,1686. 石子游戏 VI,58
1535,https://leetcode.cn/problems/delivering-boxes-from-storage-to-ports/,1687. 从仓库到码头运输箱子,29
1536,https://leetcode.cn/problems/count-of-matches-in-tournament/,1688. 比赛中的配对次数,579
1537,https://leetcode.cn/problems/partitioning-into-minimum-number-of-deci-binary-numbers/,1689. 十-二进制数的最少数目,236
1538,https://leetcode.cn/problems/stone-game-vii/,1690. 石子游戏 VII,114
1539,https://leetcode.cn/problems/maximum-height-by-stacking-cuboids/,1691. 堆叠长方体的最大高度,68
1540,https://leetcode.cn/problems/count-ways-to-distribute-candies/,1692. 计算分配糖果的不同方式,15
1541,https://leetcode.cn/problems/daily-leads-and-partners/,1693. 每天的领导和合伙人,67
1542,https://leetcode.cn/problems/reformat-phone-number/,1694. 重新格式化电话号码,164
1543,https://leetcode.cn/problems/maximum-erasure-value/,1695. 删除子数组的最大得分,179
1544,https://leetcode.cn/problems/jump-game-vi/,1696. 跳跃游戏 VI,141
1545,https://leetcode.cn/problems/checking-existence-of-edge-length-limited-paths/,1697. 检查边长度限制的路径是否存在,51
1546,https://leetcode.cn/problems/number-of-distinct-substrings-in-a-string/,1698. 字符串的不同子字符串个数,23
1547,https://leetcode.cn/problems/number-of-calls-between-two-persons/,1699. 两人之间的通话次数,63
1548,https://leetcode.cn/problems/number-of-students-unable-to-eat-lunch/,1700. 无法吃午餐的学生数量,251
1549,https://leetcode.cn/problems/average-waiting-time/,1701. 平均等待时间,109
1550,https://leetcode.cn/problems/maximum-binary-string-after-change/,1702. 修改后的最大二进制字符串,70
1551,https://leetcode.cn/problems/minimum-adjacent-swaps-for-k-consecutive-ones/,1703. 得到连续 K 个 1 的最少相邻交换次数,29
1552,https://leetcode.cn/problems/determine-if-string-halves-are-alike/,1704. 判断字符串的两半是否相似,231
1553,https://leetcode.cn/problems/maximum-number-of-eaten-apples/,1705. 吃苹果的最大数目,355
1554,https://leetcode.cn/problems/where-will-the-ball-fall/,1706. 球会落何处,602
1555,https://leetcode.cn/problems/maximum-xor-with-an-element-from-array/,1707. 与数组中元素的最大异或值,160
1556,https://leetcode.cn/problems/largest-subarray-length-k/,1708. 长度为 K 的最大子数组,39
1557,https://leetcode.cn/problems/biggest-window-between-visits/,1709. 访问日期之间最大的空档期,54
1558,https://leetcode.cn/problems/maximum-units-on-a-truck/,1710. 卡车上的最大单元数,240
1559,https://leetcode.cn/problems/count-good-meals/,1711. 大餐计数,366
1560,https://leetcode.cn/problems/ways-to-split-array-into-three-subarrays/,1712. 将数组分成三个子数组的方案数,133
1561,https://leetcode.cn/problems/minimum-operations-to-make-a-subsequence/,1713. 得到子序列的最少操作次数,187
1562,https://leetcode.cn/problems/sum-of-special-evenly-spaced-elements-in-array/,1714. 数组中特殊等间距元素的和,11
1563,https://leetcode.cn/problems/count-apples-and-oranges/,1715. 苹果和橘子的个数,43
1564,https://leetcode.cn/problems/calculate-money-in-leetcode-bank/,1716. 计算力扣银行的钱,686
1565,https://leetcode.cn/problems/maximum-score-from-removing-substrings/,1717. 删除子字符串的最大得分,61
1566,https://leetcode.cn/problems/construct-the-lexicographically-largest-valid-sequence/,1718. 构建字典序最大的可行序列,58
1567,https://leetcode.cn/problems/number-of-ways-to-reconstruct-a-tree/,1719. 重构一棵树的方案数,91
1568,https://leetcode.cn/problems/decode-xored-array/,1720. 解码异或后的数组,525
1569,https://leetcode.cn/problems/swapping-nodes-in-a-linked-list/,1721. 交换链表中的节点,221
1570,https://leetcode.cn/problems/minimize-hamming-distance-after-swap-operations/,1722. 执行交换操作后的最小汉明距离,125
1571,https://leetcode.cn/problems/find-minimum-time-to-finish-all-jobs/,1723. 完成所有工作的最短时间,187
1572,https://leetcode.cn/problems/checking-existence-of-edge-length-limited-paths-ii/,1724. 检查边长度限制的路径是否存在 II,17
1573,https://leetcode.cn/problems/number-of-rectangles-that-can-form-the-largest-square/,1725. 可以形成最大正方形的矩形数目,425
1574,https://leetcode.cn/problems/tuple-with-same-product/,1726. 同积元组,127
1575,https://leetcode.cn/problems/largest-submatrix-with-rearrangements/,1727. 重新排列后的最大子矩阵,85
1576,https://leetcode.cn/problems/cat-and-mouse-ii/,1728. 猫和老鼠 II,79
1577,https://leetcode.cn/problems/find-followers-count/,1729. 求关注者的数量,46
1578,https://leetcode.cn/problems/shortest-path-to-get-food/,1730. 获取食物的最短路径,33
1579,https://leetcode.cn/problems/the-number-of-employees-which-report-to-each-employee/,1731. 每位经理的下属员工数量,45
1580,https://leetcode.cn/problems/find-the-highest-altitude/,1732. 找到最高海拔,265
1581,https://leetcode.cn/problems/minimum-number-of-people-to-teach/,1733. 需要教语言的最少人数,67
1582,https://leetcode.cn/problems/decode-xored-permutation/,1734. 解码异或后的排列,373
1583,https://leetcode.cn/problems/count-ways-to-make-array-with-product/,1735. 生成乘积数组的方案数,31
1584,https://leetcode.cn/problems/latest-time-by-replacing-hidden-digits/,1736. 替换隐藏数字得到的最晚时间,376
1585,https://leetcode.cn/problems/change-minimum-characters-to-satisfy-one-of-three-conditions/,1737. 满足三条件之一需改变的最少字符数,109
1586,https://leetcode.cn/problems/find-kth-largest-xor-coordinate-value/,1738. 找出第 K 大的异或坐标值,403
1587,https://leetcode.cn/problems/building-boxes/,1739. 放置盒子,71
1588,https://leetcode.cn/problems/find-distance-in-a-binary-tree/,1740. 找到二叉树中的距离,39
1589,https://leetcode.cn/problems/find-total-time-spent-by-each-employee/,1741. 查找每个员工花费的总时间,56
1590,https://leetcode.cn/problems/maximum-number-of-balls-in-a-box/,1742. 盒子中小球的最大数量,159
1591,https://leetcode.cn/problems/restore-the-array-from-adjacent-pairs/,1743. 从相邻元素对还原数组,339
1592,https://leetcode.cn/problems/can-you-eat-your-favorite-candy-on-your-favorite-day/,1744. 你能在你最喜欢的那天吃到你最喜欢的糖果吗？,373
1593,https://leetcode.cn/problems/palindrome-partitioning-iv/,1745. 回文串分割 IV,82
1594,https://leetcode.cn/problems/maximum-subarray-sum-after-one-operation/,1746. 经过一次操作后的最大子数组和,63
1595,https://leetcode.cn/problems/leetflex-banned-accounts/,1747. 应该被禁止的 Leetflex 账户,50
1596,https://leetcode.cn/problems/sum-of-unique-elements/,1748. 唯一元素的和,573
1597,https://leetcode.cn/problems/maximum-absolute-sum-of-any-subarray/,1749. 任意子数组和的绝对值的最大值,111
1598,https://leetcode.cn/problems/minimum-length-of-string-after-deleting-similar-ends/,1750. 删除字符串两端相同字符后的最短长度,98
1599,https://leetcode.cn/problems/maximum-number-of-events-that-can-be-attended-ii/,1751. 最多可以参加的会议数目 II,57
1600,https://leetcode.cn/problems/check-if-array-is-sorted-and-rotated/,1752. 检查数组是否经排序和轮转得到,147
1601,https://leetcode.cn/problems/maximum-score-from-removing-stones/,1753. 移除石子的最大得分,154
1602,https://leetcode.cn/problems/largest-merge-of-two-strings/,1754. 构造字典序最大的合并字符串,97
1603,https://leetcode.cn/problems/closest-subsequence-sum/,1755. 最接近目标值的子序列和,65
1604,https://leetcode.cn/problems/design-most-recently-used-queue/,1756. 设计最近使用（MRU）队列,21
1605,https://leetcode.cn/problems/recyclable-and-low-fat-products/,1757. 可回收且低脂的产品,94
1606,https://leetcode.cn/problems/minimum-changes-to-make-alternating-binary-string/,1758. 生成交替二进制字符串的最少操作数,141
1607,https://leetcode.cn/problems/count-number-of-homogenous-substrings/,1759. 统计同构子字符串的数目,110
1608,https://leetcode.cn/problems/minimum-limit-of-balls-in-a-bag/,1760. 袋子里最少数目的球,112
1609,https://leetcode.cn/problems/minimum-degree-of-a-connected-trio-in-a-graph/,1761. 一个图中连通三元组的最小度数,46
1610,https://leetcode.cn/problems/buildings-with-an-ocean-view/,1762. 能看到海景的建筑物,39
1611,https://leetcode.cn/problems/longest-nice-substring/,1763. 最长的美好子字符串,263
1612,https://leetcode.cn/problems/form-array-by-concatenating-subarrays-of-another-array/,1764. 通过连接另一个数组的子数组得到一个数组,74
1613,https://leetcode.cn/problems/map-of-highest-peak/,1765. 地图中的最高点,310
1614,https://leetcode.cn/problems/tree-of-coprimes/,1766. 互质树,34
1615,https://leetcode.cn/problems/find-the-subtasks-that-did-not-execute/,1767. 寻找没有被执行的任务对,33
1616,https://leetcode.cn/problems/merge-strings-alternately/,1768. 交替合并字符串,337
1617,https://leetcode.cn/problems/minimum-number-of-operations-to-move-all-balls-to-each-box/,1769. 移动所有球到每个盒子所需的最小操作数,213
1618,https://leetcode.cn/problems/maximum-score-from-performing-multiplication-operations/,1770. 执行乘法运算的最大分数,116
